target,model,test_year,feature,mean_abs_shap,mean_shap,importance_rank
Top10,M0_baseline,2025,driver_previous_starts,0.07858611095279827,-0.024936917277457504,6.0
Top10,M0_baseline,2025,exposure_history_count,0.008620468083750875,-0.0028162181168409975,10.0
Top10,M0_baseline,2025,DriverId,0.2431031262931118,0.030107266945762972,3.0
Top10,M0_baseline,2025,TeamId,0.46179458087351805,-0.05442792032428741,2.0
Top10,M0_baseline,2025,location,0.022225674805472318,-0.006786700866210847,8.0
Top10,M0_baseline,2025,season,0.07837528472779504,0.07837528472779504,7.0
Top10,M1S_symmetric_qualifying,2025,qualifying_position,0.8084623997737833,0.0010448436580251528,1.0
Top10,M1S_symmetric_qualifying,2025,driver_points_mean_last3,0.20879740819027565,-0.026494966995207765,3.0
Top10,M1S_symmetric_qualifying,2025,team_points_mean_last3,0.13487732370086047,0.03251636422834382,5.0
Top10,M1S_symmetric_qualifying,2025,driver_incident_rate_last10,0.003814132894637329,-0.00031280456325127274,11.0
Top10,M1S_symmetric_qualifying,2025,driver_previous_starts,0.10512650315887245,-0.005791132391832136,7.0
Top10,M1S_symmetric_qualifying,2025,exposure_history_count,0.006455481190404797,0.00040209580461092427,10.0
Top10,M1S_symmetric_qualifying,2025,DriverId,0.20768535730782064,0.059975386128516564,4.0
Top10,M1S_symmetric_qualifying,2025,TeamId,0.47729213118443337,-0.031706230106493045,2.0
Top10,M1S_symmetric_qualifying,2025,location,0.06420902764881944,0.058494736163482844,8.0
Top10,M1S_symmetric_qualifying,2025,season,0.1149843189965125,0.1149843189965125,6.0
Top10,M1S_symmetric_qualifying,2025,qualifying_surprise,0.00988527882165935,-0.0023573979384115483,9.0
Top10,M1A_asymmetric_qualifying,2025,qualifying_position,0.7988064003604464,0.020745466472913834,1.0
Top10,M1A_asymmetric_qualifying,2025,driver_points_mean_last3,0.18047130155600152,0.0030213852989992196,5.0
Top10,M1A_asymmetric_qualifying,2025,team_points_mean_last3,0.19746597798106605,0.012870998003333847,4.0
Top10,M1A_asymmetric_qualifying,2025,driver_incident_rate_last10,0.0042489892477467275,0.003950871912938186,12.0
Top10,M1A_asymmetric_qualifying,2025,driver_previous_starts,0.09970155706695884,3.483048574870536e-05,6.0
Top10,M1A_asymmetric_qualifying,2025,exposure_history_count,0.005075378611200539,9.124566142638668e-05,11.0
Top10,M1A_asymmetric_qualifying,2025,DriverId,0.22952569465196634,0.019613530624642207,3.0
Top10,M1A_asymmetric_qualifying,2025,TeamId,0.41336988286191484,-0.04483990124538322,2.0
Top10,M1A_asymmetric_qualifying,2025,location,0.026907901508099304,0.007406843913097858,8.0
Top10,M1A_asymmetric_qualifying,2025,season,0.07941487741335514,0.07941487741335514,7.0
Top10,M1A_asymmetric_qualifying,2025,positive_qualifying_surprise,0.0063981177215013535,0.0010931301302911376,10.0
Top10,M1A_asymmetric_qualifying,2025,negative_qualifying_surprise,0.01033411457284523,-0.0009096673418175927,9.0
Top10,M2S_symmetric_gain_loss,2025,qualifying_position,0.8269978514844833,0.05117906608013322,1.0
Top10,M2S_symmetric_gain_loss,2025,driver_points_mean_last3,0.1931586426038851,0.008454209114512492,4.0
Top10,M2S_symmetric_gain_loss,2025,team_points_mean_last3,0.14706794946274254,0.014427655700939334,5.0
Top10,M2S_symmetric_gain_loss,2025,driver_incident_rate_last10,0.005762218406716973,0.005488222896231682,11.0
Top10,M2S_symmetric_gain_loss,2025,driver_previous_starts,0.08862922108980248,-0.01979405453312851,6.0
Top10,M2S_symmetric_gain_loss,2025,exposure_history_count,0.008571467868971915,-0.003882098095502595,10.0
Top10,M2S_symmetric_gain_loss,2025,DriverId,0.21850045850804667,0.04867040826583871,3.0
Top10,M2S_symmetric_gain_loss,2025,TeamId,0.5322682470248996,-0.05928777574679407,2.0
Top10,M2S_symmetric_gain_loss,2025,location,0.03014445035439577,-0.026407048750862874,9.0
Top10,M2S_symmetric_gain_loss,2025,season,0.05438278949379799,0.03545441953402881,7.0
Top10,M2S_symmetric_gain_loss,2025,net_recent_deviation,0.04801314566405384,0.003860479600024548,8.0
Top10,M2A_asymmetric_gain_loss,2025,qualifying_position,0.8858875582142779,0.08508735597090246,1.0
Top10,M2A_asymmetric_gain_loss,2025,driver_points_mean_last3,0.15919490808202957,0.02982629189035841,4.0
Top10,M2A_asymmetric_gain_loss,2025,team_points_mean_last3,0.10513395429988832,-0.0038656001211054597,5.0
Top10,M2A_asymmetric_gain_loss,2025,driver_incident_rate_last10,0.005852041206170103,0.005019625923657758,12.0
Top10,M2A_asymmetric_gain_loss,2025,driver_previous_starts,0.08106665947905137,-0.006253184017834938,7.0
Top10,M2A_asymmetric_gain_loss,2025,exposure_history_count,0.006991987939687983,0.0026110921729021568,11.0
Top10,M2A_asymmetric_gain_loss,2025,DriverId,0.2951537981062388,0.04991606249202704,3.0
Top10,M2A_asymmetric_gain_loss,2025,TeamId,0.4861157745004719,-0.03935920021497909,2.0
Top10,M2A_asymmetric_gain_loss,2025,location,0.03517767909494603,0.027043329364212672,9.0
Top10,M2A_asymmetric_gain_loss,2025,season,0.09373634805215662,0.09267433366085695,6.0
Top10,M2A_asymmetric_gain_loss,2025,recent_gain_exposure,0.01603846576307467,0.0019689146808510353,10.0
Top10,M2A_asymmetric_gain_loss,2025,recent_loss_exposure,0.045792827507700626,0.005675861459797056,8.0
Top10,M3S_full_symmetric,2025,qualifying_position,0.8162129511707544,0.020136345801268926,1.0
Top10,M3S_full_symmetric,2025,driver_points_mean_last3,0.18064025357904254,0.010128994446219005,4.0
Top10,M3S_full_symmetric,2025,team_points_mean_last3,0.14336272093588223,0.02263086475085927,5.0
Top10,M3S_full_symmetric,2025,driver_incident_rate_last10,0.006153791438432736,0.003326527095639777,12.0
Top10,M3S_full_symmetric,2025,driver_previous_starts,0.08745727385627716,0.01563929139572812,6.0
Top10,M3S_full_symmetric,2025,exposure_history_count,0.008797151192280372,0.0003167693131901243,11.0
Top10,M3S_full_symmetric,2025,DriverId,0.22497693450013112,0.0702521266971837,3.0
Top10,M3S_full_symmetric,2025,TeamId,0.46196755133335554,-0.06646296160568987,2.0
Top10,M3S_full_symmetric,2025,location,0.030830589552441716,-0.020779632601311857,9.0
Top10,M3S_full_symmetric,2025,season,0.054837286599596885,0.03528635557965669,7.0
Top10,M3S_full_symmetric,2025,qualifying_surprise,0.0119597612265239,-0.001268610857923767,10.0
Top10,M3S_full_symmetric,2025,net_recent_deviation,0.04862852519609129,0.012665281252600054,8.0
Top10,M3A_full_asymmetric,2025,qualifying_position,0.8636959576249195,0.027497188590494277,1.0
Top10,M3A_full_asymmetric,2025,driver_points_mean_last3,0.16462786559526638,0.002213809252451222,5.0
Top10,M3A_full_asymmetric,2025,team_points_mean_last3,0.19512055179625334,-0.036126841689663014,4.0
Top10,M3A_full_asymmetric,2025,driver_incident_rate_last10,0.006028572039056949,0.0028681550394176985,11.0
Top10,M3A_full_asymmetric,2025,driver_previous_starts,0.08806336125288165,-0.0020516776597192883,6.0
Top10,M3A_full_asymmetric,2025,exposure_history_count,0.0055329961483265,0.0003318246564830304,13.0
Top10,M3A_full_asymmetric,2025,DriverId,0.1981480006671822,0.02424678485636672,3.0
Top10,M3A_full_asymmetric,2025,TeamId,0.4389074206335888,-0.04259011886832024,2.0
Top10,M3A_full_asymmetric,2025,location,0.021714121303200037,-0.011041231901965761,9.0
Top10,M3A_full_asymmetric,2025,season,0.036509018812521526,0.005489876769442072,8.0
Top10,M3A_full_asymmetric,2025,positive_qualifying_surprise,0.0022802639974509042,-0.0003534368305644764,14.0
Top10,M3A_full_asymmetric,2025,negative_qualifying_surprise,0.005935410526968399,-0.0007613120285697229,12.0
Top10,M3A_full_asymmetric,2025,recent_gain_exposure,0.01394678503950103,-0.0006546632558826781,10.0
Top10,M3A_full_asymmetric,2025,recent_loss_exposure,0.05470793556723838,-0.000661889699316883,7.0
Podium,M0_baseline,2023,qualifying_position,0.7967932606330749,0.014345721091157032,1.0
Podium,M0_baseline,2023,driver_points_mean_last3,0.2573750174505091,0.01907988705163446,4.0
Podium,M0_baseline,2023,team_points_mean_last3,0.13395549001933843,0.01278053586576161,6.0
Podium,M0_baseline,2023,driver_incident_rate_last10,0.028111071785980747,0.01459118192164136,8.0
Podium,M0_baseline,2023,driver_previous_starts,0.03672857303067525,-0.012540060481970603,7.0
Podium,M0_baseline,2023,exposure_history_count,0.009457262348923093,-0.0007979524582344519,10.0
Podium,M0_baseline,2023,DriverId,0.2449300791904909,-0.0418429750849773,5.0
Podium,M0_baseline,2023,TeamId,0.360179594457971,-0.022561898918085403,2.0
Podium,M0_baseline,2023,location,0.02613909898431822,-0.017818497139209424,9.0
Podium,M0_baseline,2023,season,0.26313903819296053,0.26313903819296053,3.0
Podium,M1S_symmetric_qualifying,2023,qualifying_position,0.8221958523304157,0.04601458815372235,1.0
Podium,M1S_symmetric_qualifying,2023,driver_points_mean_last3,0.2501641283702883,0.011554311180003508,3.0
Podium,M1S_symmetric_qualifying,2023,team_points_mean_last3,0.1723281930412546,0.0010128784456667381,5.0
Podium,M1S_symmetric_qualifying,2023,driver_incident_rate_last10,0.018310756276851844,0.009184478176909618,10.0
Podium,M1S_symmetric_qualifying,2023,driver_previous_starts,0.043617657971020476,0.011982423937637003,8.0
Podium,M1S_symmetric_qualifying,2023,exposure_history_count,0.005500891795274562,-0.0006343930090485198,11.0
Podium,M1S_symmetric_qualifying,2023,DriverId,0.17266427406299042,0.039480381601478605,4.0
Podium,M1S_symmetric_qualifying,2023,TeamId,0.31243625863478225,-0.01565229920550793,2.0
Podium,M1S_symmetric_qualifying,2023,location,0.055997442067425164,-0.05358860481755578,7.0
Podium,M1S_symmetric_qualifying,2023,season,0.17228596732783377,0.17228596732783377,6.0
Podium,M1S_symmetric_qualifying,2023,qualifying_surprise,0.031356156965257585,-0.004083072136870508,9.0
Podium,M1A_asymmetric_qualifying,2023,qualifying_position,0.7595523485971278,0.029745731415980105,1.0
Podium,M1A_asymmetric_qualifying,2023,driver_points_mean_last3,0.26921938442389143,-0.016658503513724842,3.0
Podium,M1A_asymmetric_qualifying,2023,team_points_mean_last3,0.21854252494757045,0.006154754911238445,5.0
Podium,M1A_asymmetric_qualifying,2023,driver_incident_rate_last10,0.04661814121582878,0.02888444979974918,9.0
Podium,M1A_asymmetric_qualifying,2023,driver_previous_starts,0.07365464521320539,0.004481941297428423,7.0
Podium,M1A_asymmetric_qualifying,2023,exposure_history_count,0.008511004075089952,0.004137970284705144,11.0
Podium,M1A_asymmetric_qualifying,2023,DriverId,0.13626177241847368,0.009514828825495729,6.0
Podium,M1A_asymmetric_qualifying,2023,TeamId,0.33148924119602297,-0.027738801806118717,2.0
Podium,M1A_asymmetric_qualifying,2023,location,0.049961913311233,-0.0474302312176553,8.0
Podium,M1A_asymmetric_qualifying,2023,season,0.22676496502423085,0.22415454933101256,4.0
Podium,M1A_asymmetric_qualifying,2023,positive_qualifying_surprise,0.004334610905894673,0.000396898973091454,12.0
Podium,M1A_asymmetric_qualifying,2023,negative_qualifying_surprise,0.013508594844778728,-0.0018540442202129117,10.0
Podium,M2S_symmetric_gain_loss,2023,qualifying_position,0.7864684689139345,0.011525576321742604,1.0
Podium,M2S_symmetric_gain_loss,2023,driver_points_mean_last3,0.30730539895690107,-0.016195079778971676,2.0
Podium,M2S_symmetric_gain_loss,2023,team_points_mean_last3,0.2261335608692817,-0.015087948544011272,5.0
Podium,M2S_symmetric_gain_loss,2023,driver_incident_rate_last10,0.030024969682855434,0.015593369183717362,9.0
Podium,M2S_symmetric_gain_loss,2023,driver_previous_starts,0.07009365811703,0.011973383239314357,7.0
Podium,M2S_symmetric_gain_loss,2023,exposure_history_count,0.004624726017217187,-0.0005325268942047182,11.0
Podium,M2S_symmetric_gain_loss,2023,DriverId,0.15093300581192073,0.0024731658063419453,6.0
Podium,M2S_symmetric_gain_loss,2023,TeamId,0.2907137754092526,-0.008844400835226016,3.0
Podium,M2S_symmetric_gain_loss,2023,location,0.05733348839992355,-0.054259575834308696,8.0
Podium,M2S_symmetric_gain_loss,2023,season,0.2489121289812484,0.24879653596904447,4.0
Podium,M2S_symmetric_gain_loss,2023,net_recent_deviation,0.015224508660522324,-8.56468306221764e-05,10.0
Podium,M2A_asymmetric_gain_loss,2023,qualifying_position,0.7452151281255857,0.052934690975796804,1.0
Podium,M2A_asymmetric_gain_loss,2023,driver_points_mean_last3,0.2741335209240326,0.0006963608969064119,3.0
Podium,M2A_asymmetric_gain_loss,2023,team_points_mean_last3,0.23696035043432903,0.010132170135203847,4.0
Podium,M2A_asymmetric_gain_loss,2023,driver_incident_rate_last10,0.03317082613386108,0.021912158259525426,11.0
Podium,M2A_asymmetric_gain_loss,2023,driver_previous_starts,0.05646308089181537,0.0014155911234995195,7.0
Podium,M2A_asymmetric_gain_loss,2023,exposure_history_count,0.010545467642734604,-0.000126005032157041,12.0
Podium,M2A_asymmetric_gain_loss,2023,DriverId,0.13766121133063974,-0.006908286104551515,6.0
Podium,M2A_asymmetric_gain_loss,2023,TeamId,0.3237528185174835,-0.03804548249156477,2.0
Podium,M2A_asymmetric_gain_loss,2023,location,0.03364773871232546,-0.024841284273431113,10.0
Podium,M2A_asymmetric_gain_loss,2023,season,0.15148299828832887,0.14966988864677258,5.0
Podium,M2A_asymmetric_gain_loss,2023,recent_gain_exposure,0.05458443873772008,-0.02112148334166776,8.0
Podium,M2A_asymmetric_gain_loss,2023,recent_loss_exposure,0.042053984914512586,-0.009684843662232191,9.0
Podium,M3S_full_symmetric,2023,qualifying_position,0.750014250437615,0.0801997259598414,1.0
Podium,M3S_full_symmetric,2023,driver_points_mean_last3,0.2814744287941407,0.014818434291797274,3.0
Podium,M3S_full_symmetric,2023,team_points_mean_last3,0.23590401022636584,0.008780593260225391,4.0
Podium,M3S_full_symmetric,2023,driver_incident_rate_last10,0.01825955218924416,0.009688797639302865,10.0
Podium,M3S_full_symmetric,2023,driver_previous_starts,0.027006144595991318,1.801520215153242e-05,9.0
Podium,M3S_full_symmetric,2023,exposure_history_count,0.007216485544617372,-0.0008919647950687562,12.0
Podium,M3S_full_symmetric,2023,DriverId,0.17390433834798524,-0.007359375022531958,5.0
Podium,M3S_full_symmetric,2023,TeamId,0.29376252194302327,-0.016952397428510815,2.0
Podium,M3S_full_symmetric,2023,location,0.08864926363688559,-0.08728053711463898,7.0
Podium,M3S_full_symmetric,2023,season,0.11068978822715599,0.0971125164810462,6.0
Podium,M3S_full_symmetric,2023,qualifying_surprise,0.04186108900629746,-0.021692874688411908,8.0
Podium,M3S_full_symmetric,2023,net_recent_deviation,0.008372786676859844,-0.0025951323252925277,11.0
Podium,M3A_full_asymmetric,2023,qualifying_position,0.7822509690570114,0.05362997482537182,1.0
Podium,M3A_full_asymmetric,2023,driver_points_mean_last3,0.28129956840661136,-0.003363845168602245,3.0
Podium,M3A_full_asymmetric,2023,team_points_mean_last3,0.19675211549923113,0.0021701075377441887,5.0
Podium,M3A_full_asymmetric,2023,driver_incident_rate_last10,0.03587842902539458,0.019460525256103842,10.0
Podium,M3A_full_asymmetric,2023,driver_previous_starts,0.026700025649395262,0.0017679393505157146,12.0
Podium,M3A_full_asymmetric,2023,exposure_history_count,0.007125078695633695,0.000815017595002809,13.0
Podium,M3A_full_asymmetric,2023,DriverId,0.21596360678239848,-0.01009536453852921,4.0
Podium,M3A_full_asymmetric,2023,TeamId,0.31015269279167235,-0.010566548064713443,2.0
Podium,M3A_full_asymmetric,2023,location,0.06872369104853938,-0.06777050698407237,7.0
Podium,M3A_full_asymmetric,2023,season,0.12779984692831517,0.12246982979612488,6.0
Podium,M3A_full_asymmetric,2023,positive_qualifying_surprise,0.00356963616368106,0.0008552980919173635,14.0
Podium,M3A_full_asymmetric,2023,negative_qualifying_surprise,0.03509859712176244,-0.006068723436810719,11.0
Podium,M3A_full_asymmetric,2023,recent_gain_exposure,0.05516295736548593,-0.029184010483583576,8.0
Podium,M3A_full_asymmetric,2023,recent_loss_exposure,0.052328259280527034,-0.013822987964385166,9.0
Podium,M0_baseline,2024,qualifying_position,0.7902358555643167,0.05673781003691726,1.0
Podium,M0_baseline,2024,driver_points_mean_last3,0.28106585877304613,0.02653027190067316,4.0
Podium,M0_baseline,2024,team_points_mean_last3,0.1412493551371711,-0.011975617368212501,6.0
Podium,M0_baseline,2024,driver_incident_rate_last10,0.04109211404548876,0.03894025417937565,8.0
Podium,M0_baseline,2024,driver_previous_starts,0.03300769600891769,0.023354228485316892,9.0
Podium,M0_baseline,2024,exposure_history_count,0.005401562816439359,0.0015729220774916475,10.0
Podium,M0_baseline,2024,DriverId,0.1647132986056253,0.019635886294490004,5.0
Podium,M0_baseline,2024,TeamId,0.4542636001535129,0.18008069706228674,2.0
Podium,M0_baseline,2024,location,0.09495846062404202,-0.09495846062404202,7.0
Podium,M0_baseline,2024,season,0.3456985825330146,0.3456985825330146,3.0
Podium,M1S_symmetric_qualifying,2024,qualifying_position,0.8219562533468758,-0.004925383071915213,1.0
Podium,M1S_symmetric_qualifying,2024,driver_points_mean_last3,0.2615470781840957,0.03794796175734604,4.0
Podium,M1S_symmetric_qualifying,2024,team_points_mean_last3,0.24419703182073296,0.004913719730466788,5.0
Podium,M1S_symmetric_qualifying,2024,driver_incident_rate_last10,0.02206563414066958,0.020923467183048366,9.0
Podium,M1S_symmetric_qualifying,2024,driver_previous_starts,0.06411990143586783,0.03908049298895469,8.0
Podium,M1S_symmetric_qualifying,2024,exposure_history_count,0.009823408300414912,9.112112690753622e-06,10.0
Podium,M1S_symmetric_qualifying,2024,DriverId,0.141982152098741,0.022208996537158708,6.0
Podium,M1S_symmetric_qualifying,2024,TeamId,0.3290715500459969,0.13029116822423195,3.0
Podium,M1S_symmetric_qualifying,2024,location,0.07703433943546092,-0.07703433943546092,7.0
Podium,M1S_symmetric_qualifying,2024,season,0.5169655525841012,0.5169655525841012,2.0
Podium,M1S_symmetric_qualifying,2024,qualifying_surprise,0.009399012709026672,-0.00031050356142353055,11.0
Podium,M1A_asymmetric_qualifying,2024,qualifying_position,0.7709597578038899,0.02460591488688338,1.0
Podium,M1A_asymmetric_qualifying,2024,driver_points_mean_last3,0.2907609766813952,0.04442580501328415,4.0
Podium,M1A_asymmetric_qualifying,2024,team_points_mean_last3,0.2091351830803384,0.0015583582830952529,5.0
Podium,M1A_asymmetric_qualifying,2024,driver_incident_rate_last10,0.051332996082491596,0.044573726197483544,8.0
Podium,M1A_asymmetric_qualifying,2024,driver_previous_starts,0.10538302225698304,0.06373749127320902,7.0
Podium,M1A_asymmetric_qualifying,2024,exposure_history_count,0.004583361828123086,0.0007041458450342846,11.0
Podium,M1A_asymmetric_qualifying,2024,DriverId,0.15373516362837686,0.010747307842124371,6.0
Podium,M1A_asymmetric_qualifying,2024,TeamId,0.32943986627056443,0.12310750580105978,3.0
Podium,M1A_asymmetric_qualifying,2024,location,0.0350133856374476,0.03045192666009107,9.0
Podium,M1A_asymmetric_qualifying,2024,season,0.4134443319246782,0.4134443319246782,2.0
Podium,M1A_asymmetric_qualifying,2024,positive_qualifying_surprise,0.003475407485007873,-0.0002290711284392264,12.0
Podium,M1A_asymmetric_qualifying,2024,negative_qualifying_surprise,0.017476364904361667,0.001061097260106201,10.0
Podium,M2S_symmetric_gain_loss,2024,qualifying_position,0.8061410209757018,0.04677907174916441,1.0
Podium,M2S_symmetric_gain_loss,2024,driver_points_mean_last3,0.326665699936942,0.03210061485492369,3.0
Podium,M2S_symmetric_gain_loss,2024,team_points_mean_last3,0.14425533377826275,0.012656526617658714,6.0
Podium,M2S_symmetric_gain_loss,2024,driver_incident_rate_last10,0.009827341760026849,0.009827341760026849,10.0
Podium,M2S_symmetric_gain_loss,2024,driver_previous_starts,0.09241117282518756,0.06451610196093888,7.0
Podium,M2S_symmetric_gain_loss,2024,exposure_history_count,0.0045579135577974,-3.9555800864451636e-05,11.0
Podium,M2S_symmetric_gain_loss,2024,DriverId,0.15111339075553393,0.01006245298533154,5.0
Podium,M2S_symmetric_gain_loss,2024,TeamId,0.32368554548041434,0.13011293272600355,4.0
Podium,M2S_symmetric_gain_loss,2024,location,0.019137045246254685,0.014589900647299944,8.0
Podium,M2S_symmetric_gain_loss,2024,season,0.3803838470431685,0.3803838470431685,2.0
Podium,M2S_symmetric_gain_loss,2024,net_recent_deviation,0.01195382535426962,-0.003674172570416725,9.0
Podium,M2A_asymmetric_gain_loss,2024,qualifying_position,0.7864019533511508,0.015316985510221492,1.0
Podium,M2A_asymmetric_gain_loss,2024,driver_points_mean_last3,0.2929527162829078,0.024495109586979678,4.0
Podium,M2A_asymmetric_gain_loss,2024,team_points_mean_last3,0.1225450423999253,0.0022410080208111424,6.0
Podium,M2A_asymmetric_gain_loss,2024,driver_incident_rate_last10,0.03320269010322586,0.027763207828823223,9.0
Podium,M2A_asymmetric_gain_loss,2024,driver_previous_starts,0.045722252510829155,0.030240152777836666,7.0
Podium,M2A_asymmetric_gain_loss,2024,exposure_history_count,0.004733900793722064,-0.001116093814263041,12.0
Podium,M2A_asymmetric_gain_loss,2024,DriverId,0.17782760889449156,0.01692114287508872,5.0
Podium,M2A_asymmetric_gain_loss,2024,TeamId,0.3606113966779495,0.20531298582290874,3.0
Podium,M2A_asymmetric_gain_loss,2024,location,0.025902944783842783,-0.022575059649464338,10.0
Podium,M2A_asymmetric_gain_loss,2024,season,0.4164999914764162,0.4164999914764162,2.0
Podium,M2A_asymmetric_gain_loss,2024,recent_gain_exposure,0.037645130927687016,-0.006732075842430073,8.0
Podium,M2A_asymmetric_gain_loss,2024,recent_loss_exposure,0.018872386036996924,-0.0028862873208537593,11.0
